dt,AverageTemperature,AverageTemperatureUncertainty,Country
1951-01-01,-3.991,0.452,Iceland
1951-02-01,-3.009,0.453,Iceland
1951-03-01,-5.629,0.209,Iceland
1951-04-01,-3.382,0.319,Iceland
1951-05-01,4.213,0.429,Iceland
1951-06-01,6.354,0.46,Iceland
1951-07-01,8.299,0.355,Iceland
1951-08-01,8.076,0.296,Iceland
1951-09-01,6.155,0.496,Iceland
1951-10-01,2.233,0.341,Iceland
1951-11-01,-1.543,0.526,Iceland
1951-12-01,-3.56,0.223,Iceland
1952-01-01,-5.135999999999999,0.298,Iceland
1952-02-01,-2.946,0.425,Iceland
1952-03-01,-2.332,0.341,Iceland
1952-04-01,-0.296,0.376,Iceland
1952-05-01,2.866,0.351,Iceland
1952-06-01,4.976,0.455,Iceland
1952-07-01,8.011999999999999,0.352,Iceland
1952-08-01,7.1080000000000005,0.329,Iceland
1952-09-01,4.873,0.252,Iceland
1952-10-01,2.778,0.265,Iceland
1952-11-01,-0.6779999999999999,0.301,Iceland
1952-12-01,-1.949,0.417,Iceland
1953-01-01,-2.642,0.339,Iceland
1953-02-01,-1.582,0.345,Iceland
1953-03-01,-0.5369999999999999,0.361,Iceland
1953-04-01,-3.3760000000000003,0.231,Iceland
1953-05-01,3.551,0.47,Iceland
1953-06-01,8.093,0.5720000000000001,Iceland
1953-07-01,8.914,0.342,Iceland
1953-08-01,8.741,0.277,Iceland
1953-09-01,6.902,0.276,Iceland
1953-10-01,1.816,0.193,Iceland
1953-11-01,-0.723,0.145,Iceland
1953-12-01,-0.2210000000000005,0.444,Iceland
1954-01-01,-1.0709999999999995,0.494,Iceland
1954-02-01,-2.522,0.342,Iceland
1954-03-01,-2.297,0.267,Iceland
1954-04-01,1.051,0.38,Iceland
1954-05-01,4.07,0.393,Iceland
1954-06-01,6.796,0.509,Iceland
1954-07-01,7.629,0.353,Iceland
1954-08-01,7.81,0.308,Iceland
1954-09-01,3.1130000000000004,0.31,Iceland
1954-10-01,0.5280000000000002,0.26,Iceland
1954-11-01,-0.113,0.211,Iceland
1954-12-01,-3.612,0.4,Iceland
1955-01-01,-4.948,0.395,Iceland
1955-02-01,-5.395,0.499,Iceland
1955-03-01,-2.355,0.391,Iceland
1955-04-01,1.594,0.331,Iceland
1955-05-01,2.44,0.241,Iceland
1955-06-01,6.706,0.458,Iceland
1955-07-01,9.246,0.301,Iceland
1955-08-01,8.681000000000001,0.257,Iceland
1955-09-01,5.401000000000002,0.228,Iceland
1955-10-01,0.3419999999999998,0.299,Iceland
1955-11-01,0.599,0.401,Iceland
1955-12-01,-4.98,0.443,Iceland
1956-01-01,-5.815,0.402,Iceland
1956-02-01,-0.3010000000000001,0.505,Iceland
1956-03-01,0.21,0.267,Iceland
1956-04-01,-0.363,0.37,Iceland
1956-05-01,3.654,0.382,Iceland
1956-06-01,5.7090000000000005,0.3670000000000001,Iceland
1956-07-01,7.949999999999998,0.251,Iceland
1956-08-01,6.5520000000000005,0.388,Iceland
1956-09-01,5.912999999999999,0.288,Iceland
1956-10-01,1.731,0.332,Iceland
1956-11-01,1.844,0.411,Iceland
1956-12-01,-0.8330000000000002,0.534,Iceland
1957-01-01,-1.5119999999999996,0.649,Iceland
1957-02-01,-4.457,0.5920000000000001,Iceland
1957-03-01,-2.539,0.415,Iceland
1957-04-01,1.602,0.527,Iceland
1957-05-01,3.419,0.374,Iceland
1957-06-01,6.431,0.653,Iceland
1957-07-01,8.280999999999999,0.5760000000000001,Iceland
1957-08-01,8.375,0.7609999999999999,Iceland
1957-09-01,4.519,0.509,Iceland
1957-10-01,1.5550000000000002,0.408,Iceland
1957-11-01,0.0690000000000001,0.4,Iceland
1957-12-01,-3.18,0.373,Iceland
1958-01-01,-4.759,0.6579999999999999,Iceland
1958-02-01,-5.138999999999999,0.313,Iceland
1958-03-01,-3.0010000000000003,0.361,Iceland
1958-04-01,0.9509999999999998,0.328,Iceland
1958-05-01,1.3790000000000002,0.506,Iceland
1958-06-01,6.58,0.509,Iceland
1958-07-01,8.427,0.662,Iceland
1958-08-01,7.045,0.612,Iceland
1958-09-01,7.6720000000000015,0.706,Iceland
1958-10-01,3.221,0.38,Iceland
1958-11-01,1.3330000000000002,0.318,Iceland
1958-12-01,-2.799,0.419,Iceland
1959-01-01,-6.267,0.8140000000000001,Iceland
1959-02-01,-0.6699999999999999,0.462,Iceland
1959-03-01,0.2889999999999997,0.57,Iceland
1959-04-01,-1.4269999999999998,0.526,Iceland
1959-05-01,4.3740000000000006,0.561,Iceland
1959-06-01,6.363,0.318,Iceland
1959-07-01,8.485999999999999,0.599,Iceland
1959-08-01,7.428,0.337,Iceland
1959-09-01,6.351000000000001,0.578,Iceland
1959-10-01,4.322,0.342,Iceland
1959-11-01,-1.235,0.341,Iceland
1959-12-01,-2.204,0.52,Iceland
1960-01-01,-1.922,0.3,Iceland
1960-02-01,-4.115,0.539,Iceland
1960-03-01,-0.4480000000000002,0.355,Iceland
1960-04-01,1.101,0.348,Iceland
1960-05-01,4.875,0.652,Iceland
1960-06-01,7.599,0.505,Iceland
1960-07-01,8.998999999999997,0.493,Iceland
1960-08-01,7.959,0.4270000000000001,Iceland
1960-09-01,6.409000000000002,0.309,Iceland
1960-10-01,2.182,0.597,Iceland
1960-11-01,0.7630000000000001,0.396,Iceland
1960-12-01,-2.5460000000000003,0.402,Iceland
1961-01-01,-1.4099999999999997,0.381,Iceland
1961-02-01,-2.146,0.423,Iceland
1961-03-01,-2.396,0.414,Iceland
1961-04-01,-1.857,0.613,Iceland
1961-05-01,5.0680000000000005,0.5920000000000001,Iceland
1961-06-01,6.2330000000000005,0.463,Iceland
1961-07-01,8.316999999999998,0.473,Iceland
1961-08-01,7.966,0.317,Iceland
1961-09-01,6.402,0.454,Iceland
1961-10-01,2.935,0.392,Iceland
1961-11-01,-0.471,0.4,Iceland
1961-12-01,-4.5950000000000015,0.418,Iceland
1962-01-01,-2.218,0.379,Iceland
1962-02-01,-2.964,0.287,Iceland
1962-03-01,-5.252000000000001,0.403,Iceland
1962-04-01,0.512,0.474,Iceland
1962-05-01,3.5810000000000004,0.505,Iceland
1962-06-01,6.263999999999999,0.767,Iceland
1962-07-01,8.286999999999999,0.476,Iceland
1962-08-01,7.372999999999999,0.496,Iceland
1962-09-01,5.0150000000000015,0.364,Iceland
1962-10-01,1.919,0.5920000000000001,Iceland
1962-11-01,-1.723,0.451,Iceland
1962-12-01,-2.588,0.416,Iceland
1963-01-01,-3.61,0.5539999999999999,Iceland
1963-02-01,-2.715,0.5329999999999999,Iceland
1963-03-01,0.6289999999999996,0.469,Iceland
1963-04-01,-0.086,0.523,Iceland
1963-05-01,2.39,0.349,Iceland
1963-06-01,7.2120000000000015,0.477,Iceland
1963-07-01,7.5059999999999985,0.391,Iceland
1963-08-01,6.948,0.418,Iceland
1963-09-01,3.834000000000001,0.252,Iceland
1963-10-01,2.104,0.441,Iceland
1963-11-01,-3.5440000000000005,0.383,Iceland
1963-12-01,-1.793,0.429,Iceland
1964-01-01,-0.44,0.446,Iceland
1964-02-01,-0.5099999999999998,0.455,Iceland
1964-03-01,1.925,0.609,Iceland
1964-04-01,0.893,0.424,Iceland
1964-05-01,4.186,0.731,Iceland
1964-06-01,6.760000000000002,0.41,Iceland
1964-07-01,8.331999999999999,0.463,Iceland
1964-08-01,7.007000000000001,0.386,Iceland
1964-09-01,3.889,0.352,Iceland
1964-10-01,2.337,0.413,Iceland
1964-11-01,-0.7070000000000001,0.606,Iceland
1964-12-01,-4.276,0.292,Iceland
1965-01-01,-3.721,0.341,Iceland
1965-02-01,0.3580000000000001,0.7509999999999999,Iceland
1965-03-01,-4.6240000000000006,0.452,Iceland
1965-04-01,-0.473,0.5760000000000001,Iceland
1965-05-01,3.119,0.72,Iceland
1965-06-01,6.1000000000000005,0.715,Iceland
1965-07-01,8.129,0.487,Iceland
1965-08-01,7.632000000000001,0.318,Iceland
1965-09-01,4.1110000000000015,0.254,Iceland
1965-10-01,3.762,0.619,Iceland
1965-11-01,-2.197,0.474,Iceland
1965-12-01,-4.9380000000000015,0.777,Iceland
1966-01-01,-4.509,0.333,Iceland
1966-02-01,-4.997,0.414,Iceland
1966-03-01,-3.848,0.431,Iceland
1966-04-01,-0.0789999999999999,0.341,Iceland
1966-05-01,2.825,0.341,Iceland
1966-06-01,7.681,0.457,Iceland
1966-07-01,8.755999999999998,0.335,Iceland
1966-08-01,7.981,0.398,Iceland
1966-09-01,5.299,0.404,Iceland
1966-10-01,0.7390000000000001,0.46,Iceland
1966-11-01,-2.353,0.388,Iceland
1966-12-01,-4.399,0.488,Iceland
1967-01-01,-2.2269999999999994,0.374,Iceland
1967-02-01,-1.415,0.485,Iceland
1967-03-01,-5.936,0.45,Iceland
1967-04-01,-1.096,0.34,Iceland
1967-05-01,1.7819999999999998,0.476,Iceland
1967-06-01,6.382999999999999,0.264,Iceland
1967-07-01,7.406999999999999,0.55,Iceland
1967-08-01,7.433,0.434,Iceland
1967-09-01,5.909000000000002,0.4,Iceland
1967-10-01,0.0990000000000002,0.234,Iceland
1967-11-01,-2.241,0.358,Iceland
1967-12-01,-3.927,0.412,Iceland
1968-01-01,-5.104,0.362,Iceland
1968-02-01,-5.104,0.298,Iceland
1968-03-01,-4.573,0.7090000000000001,Iceland
1968-04-01,-1.539,0.429,Iceland
1968-05-01,1.499,0.547,Iceland
1968-06-01,5.621,0.5479999999999999,Iceland
1968-07-01,8.532,0.486,Iceland
1968-08-01,8.004,0.312,Iceland
1968-09-01,6.024000000000001,0.502,Iceland
1968-10-01,-0.4589999999999999,0.4920000000000001,Iceland
1968-11-01,0.9319999999999996,0.459,Iceland
1968-12-01,-3.105,0.433,Iceland
1969-01-01,-5.0280000000000005,0.341,Iceland
1969-02-01,-6.408,0.564,Iceland
1969-03-01,-4.178,0.639,Iceland
1969-04-01,-1.421,0.304,Iceland
1969-05-01,2.6420000000000003,0.434,Iceland
1969-06-01,7.011,0.411,Iceland
1969-07-01,7.730999999999999,0.333,Iceland
1969-08-01,8.76,0.7909999999999999,Iceland
1969-09-01,4.12,0.403,Iceland
1969-10-01,1.605,0.667,Iceland
1969-11-01,-4.1560000000000015,0.477,Iceland
1969-12-01,-2.9160000000000004,0.352,Iceland
1970-01-01,-2.804,0.416,Iceland
1970-02-01,-5.053,0.457,Iceland
1970-03-01,-5.266,0.364,Iceland
1970-04-01,-1.146,0.366,Iceland
1970-05-01,3.407,0.488,Iceland
1970-06-01,7.216,0.508,Iceland
1970-07-01,6.914999999999999,0.595,Iceland
1970-08-01,7.454,0.348,Iceland
1970-09-01,4.8340000000000005,0.359,Iceland
1970-10-01,0.971,0.219,Iceland
1970-11-01,-2.165,0.464,Iceland
1970-12-01,-1.364,0.399,Iceland
1971-01-01,-6.055,0.44,Iceland
1971-02-01,-2.382,0.6709999999999999,Iceland
1971-03-01,-2.291,0.581,Iceland
1971-04-01,-0.305,0.5579999999999999,Iceland
1971-05-01,3.843,0.433,Iceland
1971-06-01,6.323,0.412,Iceland
1971-07-01,8.497,0.295,Iceland
1971-08-01,7.763,0.292,Iceland
1971-09-01,5.130000000000001,0.337,Iceland
1971-10-01,1.133,0.465,Iceland
1971-11-01,-2.411,0.43,Iceland
1971-12-01,-2.992,0.574,Iceland
1972-01-01,-0.145,0.456,Iceland
1972-02-01,-0.979,0.421,Iceland
1972-03-01,-0.3560000000000001,0.292,Iceland
1972-04-01,0.4120000000000001,0.327,Iceland
1972-05-01,4.924,0.399,Iceland
1972-06-01,6.6110000000000015,0.595,Iceland
1972-07-01,8.633,0.439,Iceland
1972-08-01,7.62,0.313,Iceland
1972-09-01,5.636,0.348,Iceland
1972-10-01,2.061,0.315,Iceland
1972-11-01,-1.952,0.349,Iceland
1972-12-01,-1.291,0.443,Iceland
1973-01-01,-0.0179999999999997,0.391,Iceland
1973-02-01,-5.533,0.308,Iceland
1973-03-01,-1.032,0.519,Iceland
1973-04-01,-0.579,0.522,Iceland
1973-05-01,2.502,0.388,Iceland
1973-06-01,5.478,0.237,Iceland
1973-07-01,8.235999999999999,0.334,Iceland
1973-08-01,7.907999999999999,0.36,Iceland
1973-09-01,6.126,0.278,Iceland
1973-10-01,1.508,0.521,Iceland
1973-11-01,-4.94,0.7040000000000001,Iceland
1973-12-01,-6.448,0.44,Iceland
1974-01-01,-1.4739999999999998,0.603,Iceland
1974-02-01,-2.9360000000000004,0.361,Iceland
1974-03-01,0.9189999999999996,0.388,Iceland
1974-04-01,3.363,0.544,Iceland
1974-05-01,4.93,0.516,Iceland
1974-06-01,6.9190000000000005,0.397,Iceland
1974-07-01,8.613999999999999,0.441,Iceland
1974-08-01,7.492000000000001,0.393,Iceland
1974-09-01,3.818000000000001,0.465,Iceland
1974-10-01,1.796,0.221,Iceland
1974-11-01,0.0409999999999999,0.515,Iceland
1974-12-01,-5.041,0.339,Iceland
1975-01-01,-5.651999999999999,0.578,Iceland
1975-02-01,-0.6909999999999998,0.318,Iceland
1975-03-01,-2.927,0.292,Iceland
1975-04-01,-1.145,0.292,Iceland
1975-05-01,3.423,0.302,Iceland
1975-06-01,5.085,0.349,Iceland
1975-07-01,8.425999999999998,0.428,Iceland
1975-08-01,8.338000000000001,0.417,Iceland
1975-09-01,3.3260000000000005,0.378,Iceland
1975-10-01,2.6260000000000003,0.393,Iceland
1975-11-01,-0.7190000000000001,0.299,Iceland
1975-12-01,-3.666,0.445,Iceland
1976-01-01,-5.461,0.436,Iceland
1976-02-01,-1.994,0.472,Iceland
1976-03-01,-0.9640000000000002,0.537,Iceland
1976-04-01,-0.184,0.511,Iceland
1976-05-01,2.9850000000000003,0.509,Iceland
1976-06-01,7.051,0.438,Iceland
1976-07-01,9.425999999999998,0.5710000000000001,Iceland
1976-08-01,8.818,0.632,Iceland
1976-09-01,6.0600000000000005,0.42,Iceland
1976-10-01,3.378,0.445,Iceland
1976-11-01,0.1869999999999998,0.309,Iceland
1976-12-01,-3.872,0.468,Iceland
1977-01-01,-4.361000000000001,0.255,Iceland
1977-02-01,-2.795,0.551,Iceland
1977-03-01,-1.093,0.411,Iceland
1977-04-01,-1.826,0.413,Iceland
1977-05-01,4.026,0.518,Iceland
1977-06-01,6.672999999999999,0.299,Iceland
1977-07-01,8.61,0.4270000000000001,Iceland
1977-08-01,7.877999999999999,0.392,Iceland
1977-09-01,5.0790000000000015,0.276,Iceland
1977-10-01,2.083,0.351,Iceland
1977-11-01,-3.1830000000000003,0.305,Iceland
1977-12-01,-1.992,0.376,Iceland
1978-01-01,-4.657,0.305,Iceland
1978-02-01,-4.324,0.499,Iceland
1978-03-01,-1.999,0.282,Iceland
1978-04-01,0.56,0.399,Iceland
1978-05-01,3.99,0.464,Iceland
1978-06-01,6.324,0.265,Iceland
1978-07-01,8.536999999999999,0.3670000000000001,Iceland
1978-08-01,8.946,0.507,Iceland
1978-09-01,5.101,0.191,Iceland
1978-10-01,1.84,0.331,Iceland
1978-11-01,-2.191,0.4320000000000001,Iceland
1978-12-01,-1.3119999999999998,0.327,Iceland
1979-01-01,-6.497999999999998,0.486,Iceland
1979-02-01,-3.217,0.248,Iceland
1979-03-01,-6.35,0.464,Iceland
1979-04-01,-1.226,0.3229999999999999,Iceland
1979-05-01,-0.7340000000000001,0.732,Iceland
1979-06-01,6.3690000000000015,0.286,Iceland
1979-07-01,6.996999999999999,0.196,Iceland
1979-08-01,7.275,0.392,Iceland
1979-09-01,2.986,0.396,Iceland
1979-10-01,2.003,0.229,Iceland
1979-11-01,-1.829,0.403,Iceland
1979-12-01,-2.487,0.422,Iceland
1980-01-01,-3.044,0.445,Iceland
1980-02-01,-1.658,0.479,Iceland
1980-03-01,-1.648,0.384,Iceland
1980-04-01,1.064,0.447,Iceland
1980-05-01,4.671,0.555,Iceland
1980-06-01,6.98,0.305,Iceland
1980-07-01,8.569999999999999,0.435,Iceland
1980-08-01,8.533,0.28,Iceland
1980-09-01,5.689,0.321,Iceland
1980-10-01,-0.5490000000000002,0.556,Iceland
1980-11-01,-1.894,0.273,Iceland
1980-12-01,-4.715,0.35,Iceland
1981-01-01,-5.151,0.38,Iceland
1981-02-01,-4.225,0.424,Iceland
1981-03-01,-4.074,0.332,Iceland
1981-04-01,0.7809999999999999,0.363,Iceland
1981-05-01,2.938,0.41,Iceland
1981-06-01,5.8900000000000015,0.373,Iceland
1981-07-01,7.966999999999999,0.359,Iceland
1981-08-01,8.362,0.612,Iceland
1981-09-01,4.573,0.382,Iceland
1981-10-01,-1.66,0.5329999999999999,Iceland
1981-11-01,-2.9080000000000004,0.317,Iceland
1981-12-01,-4.795,0.399,Iceland
1982-01-01,-4.277,0.324,Iceland
1982-02-01,-1.015,0.425,Iceland
1982-03-01,-1.964,0.475,Iceland
1982-04-01,0.5090000000000001,0.595,Iceland
1982-05-01,1.759,0.286,Iceland
1982-06-01,6.297999999999999,0.41,Iceland
1982-07-01,8.907,0.306,Iceland
1982-08-01,7.135,0.227,Iceland
1982-09-01,3.3870000000000005,0.3720000000000001,Iceland
1982-10-01,2.082,0.327,Iceland
1982-11-01,-2.5810000000000004,0.304,Iceland
1982-12-01,-4.109,0.234,Iceland
1983-01-01,-4.879,0.288,Iceland
1983-02-01,-1.537,0.552,Iceland
1983-03-01,-3.407,0.397,Iceland
1983-04-01,-3.28,0.245,Iceland
1983-05-01,2.345,0.303,Iceland
1983-06-01,6.0200000000000005,0.306,Iceland
1983-07-01,7.852999999999999,0.226,Iceland
1983-08-01,7.442,0.392,Iceland
1983-09-01,3.771,0.225,Iceland
1983-10-01,0.47,0.26,Iceland
1983-11-01,-1.484,0.39,Iceland
1983-12-01,-3.5010000000000003,0.281,Iceland
1984-01-01,-6.031000000000001,0.408,Iceland
1984-02-01,-1.981,0.339,Iceland
1984-03-01,-1.3690000000000002,0.404,Iceland
1984-04-01,0.8959999999999999,0.309,Iceland
1984-05-01,3.677,0.17,Iceland
1984-06-01,7.528,0.411,Iceland
1984-07-01,9.796,0.35,Iceland
1984-08-01,8.901,0.487,Iceland
1984-09-01,5.107,0.255,Iceland
1984-10-01,0.903,0.337,Iceland
1984-11-01,-1.234,0.354,Iceland
1984-12-01,-1.482,0.302,Iceland
1985-01-01,-3.278,0.415,Iceland
1985-02-01,-2.582,0.217,Iceland
1985-03-01,-2.935,0.329,Iceland
1985-04-01,-0.093,0.358,Iceland
1985-05-01,4.259,0.31,Iceland
1985-06-01,6.7120000000000015,0.286,Iceland
1985-07-01,7.745999999999999,0.462,Iceland
1985-08-01,7.166,0.5489999999999999,Iceland
1985-09-01,3.929,0.414,Iceland
1985-10-01,3.502,0.381,Iceland
1985-11-01,-2.6060000000000003,0.273,Iceland
1985-12-01,-4.899,0.581,Iceland
1986-01-01,-3.1260000000000003,0.361,Iceland
1986-02-01,-1.952,0.351,Iceland
1986-03-01,-1.901,0.369,Iceland
1986-04-01,0.209,0.232,Iceland
1986-05-01,2.099,0.679,Iceland
1986-06-01,7.342,0.328,Iceland
1986-07-01,8.171,0.262,Iceland
1986-08-01,7.8,0.231,Iceland
1986-09-01,4.779,0.359,Iceland
1986-10-01,0.2080000000000001,0.257,Iceland
1986-11-01,-1.911,0.318,Iceland
1986-12-01,-3.178,0.235,Iceland
1987-01-01,-0.1339999999999994,0.328,Iceland
1987-02-01,-2.462,0.272,Iceland
1987-03-01,-2.36,0.388,Iceland
1987-04-01,0.6709999999999999,0.255,Iceland
1987-05-01,4.314,0.349,Iceland
1987-06-01,6.800000000000002,0.227,Iceland
1987-07-01,9.087,0.246,Iceland
1987-08-01,8.36,0.354,Iceland
1987-09-01,5.2,0.259,Iceland
1987-10-01,0.04,0.261,Iceland
1987-11-01,1.345,0.348,Iceland
1987-12-01,-0.2970000000000001,0.38,Iceland
1988-01-01,-5.702999999999999,0.359,Iceland
1988-02-01,-3.996,0.35,Iceland
1988-03-01,-3.917,0.364,Iceland
1988-04-01,-3.032,0.271,Iceland
1988-05-01,3.816,0.338,Iceland
1988-06-01,7.487999999999999,0.33,Iceland
1988-07-01,8.074,0.351,Iceland
1988-08-01,8.447000000000001,0.342,Iceland
1988-09-01,4.753,0.279,Iceland
1988-10-01,1.414,0.239,Iceland
1988-11-01,-0.1519999999999999,0.288,Iceland
1988-12-01,-2.475,0.326,Iceland
1989-01-01,-2.7379999999999995,0.248,Iceland
1989-02-01,-5.416,0.284,Iceland
1989-03-01,-3.575,0.329,Iceland
1989-04-01,-1.141,0.27,Iceland
1989-05-01,2.4450000000000003,0.265,Iceland
1989-06-01,6.492000000000001,0.482,Iceland
1989-07-01,8.831999999999997,0.398,Iceland
1989-08-01,7.802,0.42,Iceland
1989-09-01,5.0280000000000005,0.257,Iceland
1989-10-01,2.151,0.298,Iceland
1989-11-01,-0.6559999999999999,0.343,Iceland
1989-12-01,-2.654,0.214,Iceland
1990-01-01,-2.048,0.325,Iceland
1990-02-01,-3.841,0.366,Iceland
1990-03-01,-4.462,0.397,Iceland
1990-04-01,-2.287,0.234,Iceland
1990-05-01,4.5120000000000005,0.308,Iceland
1990-06-01,7.242999999999999,0.261,Iceland
1990-07-01,9.415,0.392,Iceland
1990-08-01,8.72,0.285,Iceland
1990-09-01,4.5070000000000014,0.219,Iceland
1990-10-01,1.937,0.296,Iceland
1990-11-01,0.3230000000000002,0.451,Iceland
1990-12-01,-2.722,0.249,Iceland
1991-01-01,-1.1849999999999996,0.322,Iceland
1991-02-01,-1.106,0.281,Iceland
1991-03-01,-0.5,0.362,Iceland
1991-04-01,-1.574,0.445,Iceland
1991-05-01,5.162000000000001,0.192,Iceland
1991-06-01,6.57,0.337,Iceland
1991-07-01,10.300999999999998,0.447,Iceland
1991-08-01,9.106,0.304,Iceland
1991-09-01,5.351,0.303,Iceland
1991-10-01,2.247,0.227,Iceland
1991-11-01,-2.169,0.28,Iceland
1991-12-01,-1.722,0.292,Iceland
1992-01-01,-0.2199999999999997,0.39,Iceland
1992-02-01,-2.805,0.405,Iceland
1992-03-01,-2.52,0.45,Iceland
1992-04-01,-0.518,0.4320000000000001,Iceland
1992-05-01,3.474,0.209,Iceland
1992-06-01,6.7410000000000005,0.398,Iceland
1992-07-01,7.677,0.319,Iceland
1992-08-01,7.41,0.297,Iceland
1992-09-01,4.7780000000000005,0.289,Iceland
1992-10-01,1.745,0.224,Iceland
1992-11-01,-1.602,0.329,Iceland
1992-12-01,-2.931,0.472,Iceland
1993-01-01,-5.308,0.202,Iceland
1993-02-01,-2.112,0.506,Iceland
1993-03-01,-1.251,0.519,Iceland
1993-04-01,0.6679999999999999,0.292,Iceland
1993-05-01,2.895,0.32,Iceland
1993-06-01,5.879,0.261,Iceland
1993-07-01,6.848999999999998,0.374,Iceland
1993-08-01,7.233,0.213,Iceland
1993-09-01,6.434,0.523,Iceland
1993-10-01,1.682,0.277,Iceland
1993-11-01,1.74,0.542,Iceland
1993-12-01,-4.27,0.195,Iceland
1994-01-01,-4.798,0.289,Iceland
1994-02-01,-1.735,0.322,Iceland
1994-03-01,-3.615,0.564,Iceland
1994-04-01,-1.102,0.429,Iceland
1994-05-01,4.332,0.239,Iceland
1994-06-01,5.8180000000000005,0.318,Iceland
1994-07-01,9.571,0.438,Iceland
1994-08-01,8.84,0.28,Iceland
1994-09-01,4.683000000000002,0.181,Iceland
1994-10-01,0.536,0.301,Iceland
1994-11-01,-0.2829999999999999,0.361,Iceland
1994-12-01,-3.2350000000000003,0.253,Iceland
1995-01-01,-4.501,0.217,Iceland
1995-02-01,-5.051,0.392,Iceland
1995-03-01,-4.333,0.391,Iceland
1995-04-01,-1.927,0.347,Iceland
1995-05-01,2.298,0.197,Iceland
1995-06-01,7.574,0.324,Iceland
1995-07-01,8.058,0.322,Iceland
1995-08-01,9.11,0.278,Iceland
1995-09-01,5.189,0.301,Iceland
1995-10-01,0.8380000000000001,0.183,Iceland
1995-11-01,-0.792,0.281,Iceland
1995-12-01,-3.644,0.237,Iceland
1996-01-01,-0.9689999999999994,0.6679999999999999,Iceland
1996-02-01,-3.219,0.319,Iceland
1996-03-01,0.2769999999999997,0.4970000000000001,Iceland
1996-04-01,1.008,0.322,Iceland
1996-05-01,3.874,0.214,Iceland
1996-06-01,7.269,0.256,Iceland
1996-07-01,9.213,0.374,Iceland
1996-08-01,8.306000000000001,0.35,Iceland
1996-09-01,8.404,0.407,Iceland
1996-10-01,1.645,0.312,Iceland
1996-11-01,-4.794,0.297,Iceland
1996-12-01,-3.18,0.3229999999999999,Iceland
1997-01-01,-2.523,0.255,Iceland
1997-02-01,-3.747,0.358,Iceland
1997-03-01,-2.875,0.4320000000000001,Iceland
1997-04-01,0.6440000000000001,0.306,Iceland
1997-05-01,2.833,0.287,Iceland
1997-06-01,6.0600000000000005,0.562,Iceland
1997-07-01,9.604,0.421,Iceland
1997-08-01,8.804,0.356,Iceland
1997-09-01,5.6880000000000015,0.267,Iceland
1997-10-01,1.948,0.536,Iceland
1997-11-01,0.8539999999999999,0.438,Iceland
1997-12-01,-0.6059999999999999,0.568,Iceland
1998-01-01,-2.216,0.302,Iceland
1998-02-01,-4.017,0.38,Iceland
1998-03-01,-4.136,0.487,Iceland
1998-04-01,-0.328,0.375,Iceland
1998-05-01,4.5150000000000015,0.268,Iceland
1998-06-01,6.0520000000000005,0.285,Iceland
1998-07-01,7.766999999999999,0.357,Iceland
1998-08-01,8.869,0.309,Iceland
1998-09-01,5.3290000000000015,0.263,Iceland
1998-10-01,0.2,0.222,Iceland
1998-11-01,-0.92,0.377,Iceland
1998-12-01,-1.822,0.282,Iceland
1999-01-01,-2.922,0.239,Iceland
1999-02-01,-3.713,0.371,Iceland
1999-03-01,-4.159,0.379,Iceland
1999-04-01,-0.8809999999999999,0.168,Iceland
1999-05-01,4.034,0.241,Iceland
1999-06-01,7.263999999999999,0.322,Iceland
1999-07-01,9.267,0.291,Iceland
1999-08-01,9.098,0.25,Iceland
1999-09-01,5.724,0.399,Iceland
1999-10-01,2.647,0.396,Iceland
1999-11-01,-0.5259999999999999,0.344,Iceland
1999-12-01,-3.726,0.227,Iceland
2000-01-01,-1.95,0.345,Iceland
2000-02-01,-3.489,0.341,Iceland
2000-03-01,-2.513,0.518,Iceland
2000-04-01,-1.713,0.43,Iceland
2000-05-01,4.398,0.263,Iceland
2000-06-01,6.5600000000000005,0.381,Iceland
2000-07-01,9.681,0.38,Iceland
2000-08-01,9.12,0.33,Iceland
2000-09-01,6.5390000000000015,0.228,Iceland
2000-10-01,2.313,0.339,Iceland
2000-11-01,-1.071,0.242,Iceland
2000-12-01,-2.636,0.288,Iceland
2001-01-01,-0.9660000000000002,0.339,Iceland
2001-02-01,-2.592,0.425,Iceland
2001-03-01,-3.84,0.322,Iceland
2001-04-01,-0.1639999999999999,0.176,Iceland
2001-05-01,4.279,0.306,Iceland
2001-06-01,6.271,0.272,Iceland
2001-07-01,8.549999999999999,0.376,Iceland
2001-08-01,8.427999999999999,0.175,Iceland
2001-09-01,6.671,0.338,Iceland
2001-10-01,3.326,0.4320000000000001,Iceland
2001-11-01,-0.8979999999999999,0.387,Iceland
2001-12-01,-0.6859999999999999,0.399,Iceland
2002-01-01,-1.778,0.322,Iceland
2002-02-01,-5.803,0.357,Iceland
2002-03-01,-3.2030000000000003,0.353,Iceland
2002-04-01,1.3059999999999998,0.292,Iceland
2002-05-01,3.758,0.282,Iceland
2002-06-01,7.762,0.29,Iceland
2002-07-01,8.841000000000001,0.351,Iceland
2002-08-01,8.396,0.284,Iceland
2002-09-01,7.082999999999999,0.456,Iceland
2002-10-01,2.572,0.371,Iceland
2002-11-01,1.928,0.5379999999999999,Iceland
2002-12-01,1.128,0.508,Iceland
2003-01-01,-2.312,0.309,Iceland
2003-02-01,-0.121,0.546,Iceland
2003-03-01,1.033,0.541,Iceland
2003-04-01,3.084,0.409,Iceland
